participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,class,class_id
P02,P02-20240211-141313,00:09:40.070,00:09:40.794,27843360,27878112,metal-only collision,0
P02,P02-20240211-141313,00:09:43.330,00:09:44.424,27999840,28052352,stir / mix / whisk,8
P02,P02-20240211-141313,00:09:45.883,00:09:49.008,28122384,28272384,water,5
P02,P02-20240211-141313,00:09:49.466,00:09:50.299,28294368,28334352,water,5
P02,P02-20240211-141313,00:09:51.570,00:09:52.157,28395360,28423536,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:09:52.133,00:09:54.987,28422384,28559376,water,5
P02,P02-20240211-141313,00:09:57.032,00:09:58.633,28657536,28734384,footstep,7
P02,P02-20240211-141313,00:10:04.918,00:10:05.186,29036064,29048928,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:05.996,00:10:06.317,29087808,29103216,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:07.067,00:10:08.877,29139216,29226095,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:12.163,00:10:12.365,29383824,29393520,plastic / marble collision,31
P02,P02-20240211-141313,00:10:13.418,00:10:14.918,29444064,29516064,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:15.481,00:10:15.817,29543088,29559216,plastic / marble collision,31
P02,P02-20240211-141313,00:10:16.501,00:10:18.168,29592048,29672064,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:19.026,00:10:20.657,29713247,29791536,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:22.481,00:10:26.395,29879088,30066960,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:27.460,00:10:30.064,30118080,30243072,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:30.106,00:10:30.323,30245088,30255504,metal / plastic collision,11
P02,P02-20240211-141313,00:10:31.626,00:10:31.954,30318048,30333791,metal / plastic collision,11
P02,P02-20240211-141313,00:10:33.543,00:10:36.043,30410064,30530064,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:36.772,00:10:39.064,30565056,30675072,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:39.522,00:10:40.022,30697056,30721056,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:40.439,00:10:40.698,30741072,30753504,plastic / marble collision,31
P02,P02-20240211-141313,00:10:43.793,00:10:44.478,30902064,30934943,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:46.359,00:10:46.668,31025232,31040064,plastic / marble collision,31
P02,P02-20240211-141313,00:10:47.376,00:10:49.913,31074048,31195824,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:50.877,00:10:51.407,31242095,31267536,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:52.877,00:10:53.615,31338095,31373520,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:54.919,00:10:55.228,31436112,31450943,stir / mix / whisk,8
P02,P02-20240211-141313,00:10:57.234,00:11:01.329,31547232,31743791,stir / mix / whisk,8
P02,P02-20240211-141313,00:11:02.606,00:11:05.085,31805088,31924080,stir / mix / whisk,8
P02,P02-20240211-141313,00:11:05.606,00:11:06.347,31949088,31984656,stir / mix / whisk,8
P02,P02-20240211-141313,00:11:08.127,00:11:08.746,32070095,32099808,stir / mix / whisk,8
P02,P02-20240211-141313,00:11:09.532,00:11:13.038,32137536,32305824,metal / plastic collision,11
P02,P02-20240211-141313,00:11:13.397,00:11:14.585,32323056,32380080,rustle,4
P02,P02-20240211-141313,00:11:16.252,00:11:16.698,32460095,32481504,rustle,4
P02,P02-20240211-141313,00:11:17.481,00:11:20.064,32519088,32643072,rustle,4
P02,P02-20240211-141313,00:11:22.960,00:11:23.413,32782080,32803824,metal / plastic collision,11
P02,P02-20240211-141313,00:11:23.585,00:11:24.276,32812080,32845247,metal-only collision,0
P02,P02-20240211-141313,00:11:24.835,00:11:25.133,32872080,32886384,wood-only collision,21
P02,P02-20240211-141313,00:11:25.918,00:11:26.210,32924064,32938080,plastic-only collision,6
P02,P02-20240211-141313,00:11:27.772,00:11:28.264,33013056,33036672,open / close,3
P02,P02-20240211-141313,00:11:29.481,00:11:29.897,33095088,33115056,rustle,4
P02,P02-20240211-141313,00:11:29.936,00:11:30.329,33116928,33135791,open / close,3
P02,P02-20240211-141313,00:11:31.064,00:11:31.424,33171072,33188352,open / close,3
P02,P02-20240211-141313,00:11:32.526,00:11:33.014,33241247,33264672,plastic-only collision,6
P02,P02-20240211-141313,00:11:33.240,00:11:34.038,33275520,33313824,stir / mix / whisk,8
P02,P02-20240211-141313,00:11:35.168,00:11:45.835,33368064,33880080,stir / mix / whisk,8
P02,P02-20240211-141313,00:11:46.145,00:11:46.561,33894960,33914928,plastic / marble collision,31
P02,P02-20240211-141313,00:11:46.918,00:11:55.064,33932064,34323072,rustle,4
P02,P02-20240211-141313,00:11:48.626,00:11:49.960,34014048,34078080,plastic / ceramic collision,26
P02,P02-20240211-141313,00:11:50.276,00:11:50.508,34093248,34104384,plastic / ceramic collision,26
P02,P02-20240211-141313,00:11:51.210,00:11:52.317,34138080,34191216,metal / marble collision,28
P02,P02-20240211-141313,00:11:54.356,00:11:54.981,34289088,34319088,open / close,3
P02,P02-20240211-141313,00:11:55.314,00:11:55.793,34335072,34358064,metal-only collision,0
P02,P02-20240211-141313,00:11:55.939,00:11:59.341,34365072,34528368,rustle,4
P02,P02-20240211-141313,00:11:57.064,00:11:58.680,34419072,34496640,metal / plastic collision,11
P02,P02-20240211-141313,00:11:58.817,00:11:59.073,34503216,34515504,plastic / ceramic collision,26
P02,P02-20240211-141313,00:11:59.856,00:12:00.329,34553088,34575792,open / close,3
P02,P02-20240211-141313,00:12:00.897,00:12:01.234,34603056,34619232,open / close,3
P02,P02-20240211-141313,00:12:02.532,00:12:02.805,34681536,34694640,metal-only collision,0
P02,P02-20240211-141313,00:12:03.109,00:12:03.716,34709232,34738368,plastic-only collision,6
P02,P02-20240211-141313,00:12:04.704,00:12:05.198,34785792,34809504,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:12:05.448,00:12:06.126,34821504,34854048,metal / plastic collision,11
P02,P02-20240211-141313,00:12:06.564,00:12:06.918,34875072,34892064,open / close,3
P02,P02-20240211-141313,00:12:08.043,00:12:08.418,34946064,34964064,metal / plastic collision,11
P02,P02-20240211-141313,00:12:09.001,00:12:09.418,34992048,35012064,open / close,3
P02,P02-20240211-141313,00:12:09.871,00:12:10.371,35033808,35057808,metal / plastic collision,11
P02,P02-20240211-141313,00:12:10.856,00:12:11.252,35081088,35100096,open / close,3
P02,P02-20240211-141313,00:12:12.772,00:12:13.157,35173056,35191536,plastic / marble collision,31
P02,P02-20240211-141313,00:12:15.106,00:12:15.633,35285088,35310384,rustle,4
P02,P02-20240211-141313,00:12:16.731,00:12:17.731,35363088,35411088,rustle,4
P02,P02-20240211-141313,00:12:17.222,00:12:17.520,35386656,35400960,metal / plastic collision,11
P02,P02-20240211-141313,00:12:17.782,00:12:18.043,35413536,35426064,ceramic-only collision,14
P02,P02-20240211-141313,00:12:18.210,00:12:19.231,35434080,35483088,rustle,4
P02,P02-20240211-141313,00:12:19.376,00:12:19.689,35490048,35505072,water,5
P02,P02-20240211-141313,00:12:21.543,00:12:22.026,35594064,35617248,metal / marble collision,28
P02,P02-20240211-141313,00:12:25.064,00:12:29.710,35763072,35986080,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:12:32.856,00:12:33.189,36137088,36153072,glass-only collision,20
P02,P02-20240211-141313,00:12:34.085,00:12:40.085,36196080,36484080,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:12:42.064,00:12:53.085,36579072,37108080,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:12:44.314,00:12:44.606,36687072,36701088,water,5
P02,P02-20240211-141313,00:12:53.106,00:12:53.585,37109088,37132080,rustle,4
P02,P02-20240211-141313,00:12:53.689,00:12:54.272,37137072,37165056,cut / chop,2
P02,P02-20240211-141313,00:12:54.397,00:12:54.793,37171056,37190064,open / close,3
P02,P02-20240211-141313,00:12:56.192,00:12:56.472,37257216,37270656,water,5
P02,P02-20240211-141313,00:13:02.564,00:13:03.222,37563072,37594656,metal / marble collision,28
P02,P02-20240211-141313,00:13:04.439,00:13:04.942,37653072,37677216,metal / marble collision,28
P02,P02-20240211-141313,00:13:08.751,00:13:09.788,37860048,37909824,rustle,4
P02,P02-20240211-141313,00:13:10.460,00:13:10.856,37942080,37961088,metal / marble collision,28
P02,P02-20240211-141313,00:13:11.091,00:13:11.508,37972368,37992384,open / close,3
P02,P02-20240211-141313,00:13:11.918,00:13:12.341,38012064,38032368,metal-only collision,0
P02,P02-20240211-141313,00:13:12.407,00:13:12.984,38035536,38063232,ceramic-only collision,14
P02,P02-20240211-141313,00:13:13.877,00:13:14.192,38106096,38121216,glass-only collision,20
P02,P02-20240211-141313,00:13:14.942,00:13:15.186,38157216,38168928,plastic-only collision,6
P02,P02-20240211-141313,00:13:15.481,00:13:15.984,38183088,38207232,open / close,3
P02,P02-20240211-141313,00:13:16.043,00:13:16.481,38210064,38231088,metal / marble collision,28
P02,P02-20240211-141313,00:13:17.251,00:13:18.549,38268048,38330352,rustle,4
P02,P02-20240211-141313,00:13:20.478,00:13:20.740,38422944,38435520,metal-only collision,0
P02,P02-20240211-141313,00:13:21.270,00:13:21.853,38460960,38488944,metal / plastic collision,11
P02,P02-20240211-141313,00:13:21.930,00:13:22.365,38492640,38513520,metal / marble collision,28
P02,P02-20240211-141313,00:13:22.508,00:13:22.996,38520384,38543808,metal / plastic collision,11
P02,P02-20240211-141313,00:13:23.067,00:13:23.317,38547216,38559216,water,5
P02,P02-20240211-141313,00:13:23.163,00:13:24.317,38551824,38607216,metal / marble collision,28
P02,P02-20240211-141313,00:13:24.710,00:13:25.418,38626080,38660064,metal-only collision,0
P02,P02-20240211-141313,00:13:26.397,00:13:31.168,38707056,38936064,water,5
P02,P02-20240211-141313,00:13:26.710,00:13:27.317,38722080,38751216,metal / plastic collision,11
P02,P02-20240211-141313,00:13:28.413,00:13:29.413,38803824,38851824,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:13:30.008,00:13:30.859,38880384,38921232,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:13:31.490,00:13:31.990,38951520,38975520,metal / plastic collision,11
P02,P02-20240211-141313,00:13:33.216,00:13:33.522,39034368,39049056,metal-only collision,0
P02,P02-20240211-141313,00:13:33.585,00:13:37.793,39052080,39254064,water,5
P02,P02-20240211-141313,00:13:33.764,00:13:38.543,39060672,39290064,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:13:39.043,00:13:40.043,39314064,39362064,water,5
P02,P02-20240211-141313,00:13:40.133,00:13:41.121,39366384,39413808,metal / plastic collision,11
P02,P02-20240211-141313,00:13:41.555,00:13:42.133,39434640,39462384,water,5
P02,P02-20240211-141313,00:13:44.085,00:13:45.501,39556080,39624048,plastic-only collision,6
P02,P02-20240211-141313,00:13:45.814,00:13:48.772,39639072,39781056,water,5
P02,P02-20240211-141313,00:13:46.751,00:13:51.064,39684048,39891072,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:13:54.793,00:13:57.460,40070064,40198080,water,5
P02,P02-20240211-141313,00:13:56.731,00:14:01.085,40163088,40372080,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:14:00.543,00:14:01.543,40346064,40394064,water,5
P02,P02-20240211-141313,00:14:02.981,00:14:03.522,40463088,40489056,water,5
P02,P02-20240211-141313,00:14:03.606,00:14:04.043,40493088,40514064,ceramic / wood collision,34
P02,P02-20240211-141313,00:14:04.168,00:14:16.856,40520064,41129088,water,5
P02,P02-20240211-141313,00:14:05.189,00:14:05.633,40569072,40590384,metal-only collision,0
P02,P02-20240211-141313,00:14:06.397,00:14:07.397,40627056,40675056,metal-only collision,0
P02,P02-20240211-141313,00:14:08.481,00:14:09.305,40727088,40766640,metal / plastic collision,11
P02,P02-20240211-141313,00:14:10.043,00:14:12.085,40802064,40900080,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:14:13.090,00:14:14.501,40948320,41016048,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:14:17.377,00:14:17.668,41154096,41168064,metal / marble collision,28
P02,P02-20240211-141313,00:14:18.001,00:14:19.001,41184048,41232048,water,5
P02,P02-20240211-141313,00:14:18.716,00:14:19.856,41218368,41273088,metal-only collision,0
P02,P02-20240211-141313,00:14:20.115,00:14:20.960,41285520,41326080,metal / plastic collision,11
P02,P02-20240211-141313,00:14:20.204,00:14:30.064,41289792,41763072,water,5
P02,P02-20240211-141313,00:14:20.793,00:14:29.710,41318064,41746080,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:14:30.341,00:14:32.376,41776368,41874048,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:14:31.814,00:14:36.564,41847072,42075072,water,5
P02,P02-20240211-141313,00:14:32.323,00:14:32.856,41871504,41897088,metal-only collision,0
P02,P02-20240211-141313,00:14:36.564,00:14:37.109,42075072,42101232,metal-only collision,0
P02,P02-20240211-141313,00:14:38.189,00:14:38.811,42153072,42182928,metal-only collision,0
P02,P02-20240211-141313,00:14:39.657,00:14:40.401,42223536,42259248,plastic / ceramic collision,26
P02,P02-20240211-141313,00:14:40.145,00:14:48.085,42246960,42628080,water,5
P02,P02-20240211-141313,00:14:40.877,00:14:45.856,42282096,42521088,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:14:45.606,00:14:45.853,42509088,42520944,metal / plastic collision,11
P02,P02-20240211-141313,00:14:48.597,00:14:49.022,42652656,42673056,metal / marble collision,28
P02,P02-20240211-141313,00:14:49.865,00:14:50.689,42713520,42753072,water,5
P02,P02-20240211-141313,00:14:50.981,00:14:51.439,42767088,42789072,ceramic-only collision,14
P02,P02-20240211-141313,00:14:51.501,00:14:52.043,42792048,42818064,ceramic-only collision,14
P02,P02-20240211-141313,00:14:52.772,00:14:53.210,42853056,42874080,plastic / ceramic collision,26
P02,P02-20240211-141313,00:14:52.990,00:14:58.272,42863520,43117056,water,5
P02,P02-20240211-141313,00:14:54.397,00:14:54.814,42931056,42951072,plastic / ceramic collision,26
P02,P02-20240211-141313,00:14:55.751,00:14:56.073,42996048,43011504,ceramic-only collision,14
P02,P02-20240211-141313,00:14:58.356,00:15:00.064,43121088,43203072,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:15:01.002,00:15:01.889,43248096,43290672,metal / ceramic collision,12
P02,P02-20240211-141313,00:15:02.272,00:15:12.085,43309056,43780080,water,5
P02,P02-20240211-141313,00:15:02.981,00:15:03.376,43343088,43362048,ceramic-only collision,14
P02,P02-20240211-141313,00:15:03.918,00:15:04.710,43388064,43426080,metal / plastic collision,11
P02,P02-20240211-141313,00:15:08.692,00:15:08.954,43617216,43629792,metal-only collision,0
P02,P02-20240211-141313,00:15:10.770,00:15:12.918,43716960,43820064,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:15:13.147,00:15:14.147,43831056,43879056,water,5
P02,P02-20240211-141313,00:15:14.341,00:15:14.972,43888368,43918656,metal / plastic collision,11
P02,P02-20240211-141313,00:15:16.460,00:15:16.918,43990080,44012064,metal-only collision,0
P02,P02-20240211-141313,00:15:20.460,00:15:20.918,44182080,44204064,water,5
P02,P02-20240211-141313,00:15:21.942,00:15:22.246,44253216,44267808,metal-only collision,0
P02,P02-20240211-141313,00:15:23.901,00:15:43.731,44347248,45299088,water,5
P02,P02-20240211-141313,00:15:28.647,00:15:29.147,44575056,44599056,metal / plastic collision,11
P02,P02-20240211-141313,00:15:31.522,00:15:32.020,44713056,44736960,metal-only collision,0
P02,P02-20240211-141313,00:15:31.772,00:15:34.085,44725056,44836080,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:15:35.460,00:15:36.189,44902080,44937072,ceramic-only collision,14
P02,P02-20240211-141313,00:15:35.645,00:15:37.657,44910960,45007536,metal-only collision,0
P02,P02-20240211-141313,00:15:37.772,00:15:42.085,45013056,45220080,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:15:44.353,00:15:45.835,45328944,45400080,metal / ceramic collision,12
P02,P02-20240211-141313,00:15:49.251,00:15:49.710,45564048,45586080,metal-only collision,0
P02,P02-20240211-141313,00:15:50.651,00:15:50.913,45631248,45643824,metal-only collision,0
P02,P02-20240211-141313,00:15:52.841,00:15:53.478,45736368,45766944,metal-only collision,0
P02,P02-20240211-141313,00:15:53.954,00:15:55.948,45789792,45885504,footstep,7
P02,P02-20240211-141313,00:15:56.698,00:15:57.353,45921504,45952944,plastic / marble collision,31
P02,P02-20240211-141313,00:15:57.776,00:15:58.776,45973248,46021248,metal / plastic collision,11
P02,P02-20240211-141313,00:15:59.097,00:16:00.032,46036656,46081536,plastic-only collision,6
P02,P02-20240211-141313,00:16:00.561,00:16:01.311,46106928,46142928,plastic-only collision,6
P02,P02-20240211-141313,00:16:02.145,00:16:02.651,46182960,46207248,ceramic-only collision,14
P02,P02-20240211-141313,00:16:03.252,00:16:12.757,46236096,46692336,water,5
P02,P02-20240211-141313,00:16:07.526,00:16:11.969,46441248,46654512,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:16:14.228,00:16:18.853,46762944,46984944,metal / ceramic collision,12
P02,P02-20240211-141313,00:16:20.674,00:16:20.918,47072352,47084064,metal-only collision,0
P02,P02-20240211-141313,00:16:22.674,00:16:24.334,47168352,47248032,footstep,7
P02,P02-20240211-141313,00:16:25.811,00:16:27.329,47318928,47391792,footstep,7
P02,P02-20240211-141313,00:16:27.895,00:16:28.436,47418960,47444928,metal-only collision,0
P02,P02-20240211-141313,00:16:28.488,00:16:35.584,47447424,47788032,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:16:31.014,00:16:31.424,47568672,47588352,metal-only collision,0
P02,P02-20240211-141313,00:16:34.603,00:16:35.436,47740944,47780928,metal-only collision,0
P02,P02-20240211-141313,00:16:36.142,00:16:50.853,47814816,48520944,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:16:50.484,00:16:50.752,48503232,48516096,metal-only collision,0
P02,P02-20240211-141313,00:16:54.103,00:16:56.661,48676944,48799728,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:16:57.526,00:16:57.960,48841248,48862080,plastic-only collision,6
P02,P02-20240211-141313,00:16:58.200,00:17:00.026,48873600,48961248,scrub / scrape / scour / wipe,1
P02,P02-20240211-141313,00:16:58.841,00:16:59.219,48904368,48922512,metal / plastic collision,11
P02,P02-20240211-141313,00:17:00.969,00:17:01.296,49006512,49022208,glass-only collision,20
P02,P02-20240211-141313,00:17:02.046,00:17:04.815,49058208,49191120,metal-only collision,0
P02,P02-20240211-141313,00:17:04.911,00:17:05.161,49195728,49207728,plastic / marble collision,31
P02,P02-20240211-141313,00:17:05.392,00:17:06.103,49218816,49252944,plastic-only collision,6
P02,P02-20240211-141313,00:17:06.238,00:17:06.603,49259424,49276944,plastic-only collision,6
P02,P02-20240211-141313,00:17:07.317,00:17:07.796,49311216,49334208,open / close,3
